"","lat","lon","aet"
"543",-102.75,40.25,499.320077201002
"544",-102.25,40.25,527.276847321074
"545",-101.75,40.25,539.457205362618
"546",-101.25,40.25,585.766624379903
"547",-100.75,40.25,625.045612664428
"548",-100.25,40.25,663.021936659759
"549",-99.75,40.25,698.05442791176
"550",-99.25,40.25,722.40191151062
"551",-98.75,40.25,742.228535456699
"552",-98.25,40.25,757.952270941343
"553",-97.75,40.25,773.631033888698
"554",-97.25,40.25,772.063609046396
"555",-96.75,40.25,774.170945661317
"556",-96.25,40.25,764.023962501087
"557",-95.75,40.25,791.393739862251
"558",-95.25,40.25,788.729150583618
"559",-94.75,40.25,780.54143818008
"560",-94.25,40.25,742.229789519959
"561",-93.75,40.25,741.57304696436
"562",-93.25,40.25,757.197431311361
"563",-92.75,40.25,778.697099623038
"564",-92.25,40.25,789.611003343016
"565",-91.75,40.25,798.393732165219
"566",-91.25,40.25,807.044781974924
"567",-90.75,40.25,781.77452972543
"568",-90.25,40.25,767.142572409008
"569",-89.75,40.25,675.994218974258
"570",-89.25,40.25,765.701602960122
"571",-88.75,40.25,763.58407190768
"572",-88.25,40.25,755.889379595985
"573",-87.75,40.25,779.918190581026
"574",-87.25,40.25,778.968374981778
"575",-86.75,40.25,764.316490523051
"576",-86.25,40.25,746.369924011218
"577",-85.75,40.25,714.769892541837
"578",-85.25,40.25,706.903232566838
"579",-84.75,40.25,684.502350026646
"580",-84.25,40.25,669.314469426812
"581",-83.75,40.25,658.677121680637
"582",-83.25,40.25,688.179978394939
"583",-82.75,40.25,681.939689813706
"584",-82.25,40.25,692.082290291699
"585",-81.75,40.25,701.939824597212
"586",-81.25,40.25,690.057444989914
"587",-80.75,40.25,700.327929987223
"588",-80.25,40.25,715.672529432049
"589",-104.25,39.75,443.56693163421
"590",-103.75,39.75,413.474406340159
"591",-103.25,39.75,437.29973059427
"592",-102.75,39.75,471.442907447054
"593",-102.25,39.75,517.723007292952
"594",-101.75,39.75,549.582330808975
"595",-101.25,39.75,600.002686844207
"596",-100.75,39.75,654.896412501897
"597",-100.25,39.75,669.710374983959
"598",-99.75,39.75,657.553868970004
"599",-99.25,39.75,690.563726418477
"600",-98.75,39.75,726.826223572367
"601",-98.25,39.75,759.091421161196
"602",-97.75,39.75,782.136696481379
"603",-97.25,39.75,781.093219704577
"604",-96.75,39.75,806.2277300149
"605",-96.25,39.75,824.753733989317
"606",-95.75,39.75,799.769584057503
"607",-95.25,39.75,835.34849320777
"608",-94.75,39.75,818.600210274395
"609",-94.25,39.75,805.924758735498
"610",-93.75,39.75,804.659561626642
"611",-93.25,39.75,788.413435321534
"612",-92.75,39.75,792.645647331752
"613",-92.25,39.75,816.789751459844
"614",-91.75,39.75,811.61747875181
"615",-91.25,39.75,811.369126646663
"616",-90.75,39.75,766.876864014193
"617",-90.25,39.75,763.066227948526
"618",-89.75,39.75,789.970706907974
"619",-89.25,39.75,789.174777351553
"620",-88.75,39.75,786.28305202449
"621",-88.25,39.75,789.148376762168
"622",-87.75,39.75,797.456678942894
"623",-87.25,39.75,801.76363091229
"624",-86.75,39.75,768.922444625699
"625",-86.25,39.75,765.590062557254
"626",-85.75,39.75,744.686389138242
"627",-85.25,39.75,715.298365403323
"628",-84.75,39.75,710.974614945124
"629",-84.25,39.75,739.837996485527
"630",-83.75,39.75,709.695379720302
"631",-83.25,39.75,705.032814159757
"632",-82.75,39.75,705.823264273233
"633",-82.25,39.75,707.738010750676
"634",-81.75,39.75,706.3048401454
"635",-81.25,39.75,685.657404521247
"636",-80.75,39.75,676.671991314739
"637",-80.25,39.75,680.404543683399
"638",-104.25,39.25,439.105486407876
"639",-103.75,39.25,426.128548927605
"640",-103.25,39.25,429.233661958424
"641",-102.75,39.25,450.274605804356
"642",-102.25,39.25,478.011884714477
"643",-101.75,39.25,546.071828444954
"644",-101.25,39.25,596.515679586679
"645",-100.75,39.25,638.017861621222
"646",-100.25,39.25,652.971602490172
"647",-99.75,39.25,653.335734469816
"648",-99.25,39.25,659.802435778964
"649",-98.75,39.25,706.83629507554
"650",-98.25,39.25,759.64566199854
"651",-97.75,39.25,786.04386722183
"652",-97.25,39.25,802.955053038284
"653",-96.75,39.25,827.243869219121
"654",-96.25,39.25,823.085433096392
"655",-95.75,39.25,811.274858145392
"656",-95.25,39.25,825.045547860675
"657",-94.75,39.25,840.717172753299
"658",-94.25,39.25,816.904489526292
"659",-93.75,39.25,806.260760689271
"660",-93.25,39.25,805.408136189915
"661",-92.75,39.25,808.834498741664
"662",-92.25,39.25,823.264007857419
"663",-91.75,39.25,805.216990120403
"664",-91.25,39.25,777.365113005042
"665",-90.75,39.25,770.783547622385
"666",-90.25,39.25,788.81958791113
"667",-89.75,39.25,814.284164765384
"668",-89.25,39.25,817.85744911895
"669",-88.75,39.25,793.638250451069
"670",-88.25,39.25,807.777569063241
"671",-87.75,39.25,803.299338940007
